potencia_cv,torque_nm,preco_tabela_brl,capacidade_carga_kg,capacidade_reboque_kg,profundidade_vadeo_mm,angulo_ataque_graus,angulo_saida_graus,airbags_quantidade,tela_central_pol,frenagem_autonoma,perfil
291.0,590.0,470911.0,860.0,3021.0,708.0,30.31225062885636,31.14514059519764,7.0,12.992683329188907,0.0,desempenho
313.0,654.0,425894.0,770.0,3138.0,723.0,29.08118018505424,25.512863560152816,6.0,10.986805861452595,1.0,desempenho
388.0,774.0,420739.0,873.0,2874.0,876.0,24.780015903331314,22.71345622318178,8.0,12.499004203543272,1.0,desempenho
441.0,685.0,361918.0,869.0,3307.0,824.0,23.80658356472711,27.607729515675683,8.0,11.044408025604579,1.0,desempenho
367.0,702.0,455993.0,1016.0,3195.0,664.0,23.323639014928474,26.458119804418217,6.0,12.508667378932783,0.0,desempenho
316.0,612.0,394328.0,722.0,2913.0,631.0,26.76256296433619,21.78390750501131,7.0,9.63039492649547,1.0,desempenho
326.0,669.0,442960.0,1042.0,2913.0,765.0,26.356284087379194,19.99241278749416,7.0,12.868963871177396,1.0,desempenho
174.0,484.0,235656.0,1144.0,2032.0,523.0,23.06031294208379,21.19741011417021,7.0,10.31265022562022,0.0,custo_beneficio
177.0,530.0,264553.0,903.0,2740.0,552.0,27.276046249213927,24.934335541387767,6.0,10.04802561287648,1.0,custo_beneficio
249.0,441.0,252785.0,1141.0,2574.0,592.0,24.478329071948835,20.218328885669106,7.0,9.840867884635845,1.0,custo_beneficio
164.0,438.0,243220.0,1114.0,2455.0,526.0,27.710495610108858,21.52575760055499,6.0,7.568574820302825,0.0,custo_beneficio
189.0,423.0,241076.0,1080.0,2698.0,545.0,23.755095382955396,19.718664723383625,7.0,8.53816689187455,0.0,custo_beneficio
199.0,488.0,213115.0,1101.0,1974.0,554.0,24.176276749455035,25.18714918228516,8.0,9.309715889184536,1.0,custo_beneficio
195.0,350.0,251191.0,1123.0,2493.0,587.0,27.905648993764167,19.651021948157172,6.0,10.57389266723219,1.0,custo_beneficio
155.0,436.0,248380.0,1063.0,2415.0,538.0,24.52439788896696,17.25638332848563,6.0,10.271188078225851,1.0,custo_beneficio
234.0,387.0,210604.0,918.0,2383.0,599.0,26.849188670294584,27.429988293737424,8.0,7.0,0.0,custo_beneficio
228.0,422.0,229475.0,975.0,2172.0,655.0,27.105743317534756,21.057989946393437,8.0,9.020021566605308,0.0,custo_beneficio
179.0,383.0,180000.0,966.0,2440.0,584.0,25.373354777649702,17.472357922334794,8.0,10.463785691136826,0.0,custo_beneficio
153.0,465.0,208428.0,1002.0,2533.0,584.0,22.8711500505517,21.015682890461047,7.0,10.590574893619962,1.0,custo_beneficio
197.0,423.0,231674.0,958.0,2619.0,548.0,26.611488581037943,20.043869005826775,8.0,7.128844040130057,0.0,custo_beneficio
192.0,391.0,251186.0,907.0,2631.0,575.0,24.55601001310315,22.63973034446896,6.0,7.751982270411101,1.0,custo_beneficio
197.0,455.0,237919.0,1132.0,2246.0,577.0,27.959968607992224,21.854563034887416,6.0,9.427954949973723,1.0,custo_beneficio
184.0,422.0,276448.0,1023.0,2062.0,659.0,25.799912977862906,17.482641498717076,7.0,9.378130155592938,0.0,custo_beneficio
150.0,448.0,260273.0,1079.0,2318.0,585.0,28.78861202088062,21.954335422406274,6.0,9.995576678630057,1.0,custo_beneficio
201.0,441.0,307285.0,1028.0,2395.0,558.0,27.747458393604912,25.89959313686169,7.0,10.040735659317665,0.0,custo_beneficio
150.0,487.0,254695.0,1101.0,2222.0,562.0,23.972437658742066,23.554057460182598,7.0,7.80649399379636,0.0,custo_beneficio
205.0,443.0,227191.0,786.0,2799.0,611.0,26.333018294748282,21.41350915074926,8.0,7.841578917569075,0.0,custo_beneficio
195.0,492.0,213207.0,746.0,2343.0,573.0,25.338908541036773,22.82129660878634,7.0,9.197508840908032,0.0,custo_beneficio
230.0,475.0,271928.0,901.0,2024.0,546.0,23.34614639371177,22.883548658756077,6.0,8.762553459570686,1.0,custo_beneficio
243.0,450.0,243726.0,1036.0,2723.0,546.0,28.28877072735026,21.52624074730376,8.0,10.053709799550223,1.0,custo_beneficio
249.0,397.0,237620.0,902.0,2638.0,656.0,29.1748069535116,24.05987188286501,6.0,9.262855438644841,1.0,custo_beneficio
271.0,473.0,232781.0,1209.0,2156.0,598.0,24.56842716427291,22.59669284970075,7.0,10.765733377131989,0.0,custo_beneficio
208.0,448.0,277129.0,924.0,2393.0,551.0,26.867452100261776,21.07872890565499,7.0,10.328088411603934,0.0,custo_beneficio
218.0,400.0,249902.0,986.0,2313.0,563.0,22.55018606304439,16.106653527165026,7.0,9.508357068130325,1.0,custo_beneficio
245.0,527.0,230638.0,1019.0,2211.0,597.0,27.812331363258103,16.643070065297398,7.0,7.76773155897953,1.0,custo_beneficio
230.0,439.0,283961.0,1100.0,2455.0,522.0,24.053550641967114,23.246672900847937,7.0,9.545235887748708,1.0,custo_beneficio
229.0,538.0,286351.0,1061.0,2272.0,465.0,24.57903769381787,20.184968760457878,6.0,9.398169146012776,1.0,custo_beneficio
187.0,493.0,255299.0,1085.0,2204.0,611.0,30.21178230307754,18.480220761429486,7.0,9.116611915312797,0.0,custo_beneficio
226.0,308.0,297571.0,1141.0,1964.0,552.0,28.920456073818315,24.619491046144667,7.0,10.626368027214733,1.0,custo_beneficio
206.0,506.0,219345.0,953.0,2652.0,578.0,28.44616838863452,19.321219482548635,6.0,9.799244339273182,0.0,custo_beneficio
209.0,450.0,198250.0,991.0,2040.0,611.0,26.79147334939913,16.674343173789136,7.0,11.100662894600687,0.0,custo_beneficio
190.0,591.0,203836.0,1052.0,2444.0,640.0,25.89934743781697,19.75341526052887,8.0,9.321263246120335,1.0,custo_beneficio
225.0,399.0,251673.0,982.0,2026.0,636.0,23.7558186914274,17.829657987561717,6.0,9.29808903861495,0.0,custo_beneficio
219.0,397.0,309886.0,1112.0,2300.0,546.0,24.73758073109094,22.531976853958223,6.0,8.79100626691103,0.0,custo_beneficio
207.0,432.0,180000.0,1166.0,2474.0,545.0,29.746837453388096,21.217541200980968,6.0,8.256627713629763,1.0,custo_beneficio
235.0,469.0,263810.0,998.0,2512.0,568.0,26.389853629114604,16.237638864973402,6.0,7.551513701459324,1.0,custo_beneficio
198.0,427.0,207481.0,785.0,2342.0,586.0,24.86873732865337,20.637803595130283,6.0,9.551649045020465,0.0,custo_beneficio
192.0,435.0,270277.0,1219.0,2242.0,584.0,25.845893604839898,18.518554983177943,6.0,13.207867529223662,1.0,custo_beneficio
218.0,430.0,257079.0,1047.0,2155.0,577.0,21.91724673746286,24.4774308950035,6.0,7.872835586168043,1.0,custo_beneficio
227.0,433.0,231846.0,1152.0,2407.0,603.0,22.54668515870634,17.487957640181232,6.0,8.62415649624489,0.0,custo_beneficio
269.0,460.0,193181.0,1276.0,2358.0,611.0,22.909770824450934,21.770024755543353,6.0,7.936586283770305,0.0,custo_beneficio
210.0,484.0,206861.0,967.0,2514.0,674.0,24.654794163346295,22.47784029480983,7.0,12.879183084467275,1.0,custo_beneficio
150.0,368.0,180000.0,1085.0,2434.0,567.0,24.734514774900617,28.745748585178145,6.0,9.190189834362279,0.0,custo_beneficio
218.0,438.0,235631.0,1268.0,2694.0,586.0,19.239470160140083,20.097476941868575,6.0,7.950752510180095,0.0,custo_beneficio
219.0,505.0,300467.0,1076.0,2189.0,470.0,26.710408021522387,18.963109992941128,6.0,9.71138054226523,1.0,custo_beneficio
211.0,463.0,210981.0,1193.0,2250.0,504.0,24.72744145009134,21.08593827256615,7.0,7.3826621933233305,1.0,custo_beneficio
218.0,394.0,278719.0,1072.0,2294.0,494.0,28.61103048763772,17.930800088859858,7.0,8.790466388756354,0.0,custo_beneficio
220.0,390.0,197727.0,795.0,2580.0,555.0,32.318175231183325,18.514112335922817,6.0,8.431547530087906,0.0,custo_beneficio
228.0,380.0,187062.0,783.0,2270.0,566.0,23.421407431292042,24.108514492967906,6.0,10.973636251529761,1.0,custo_beneficio
192.0,420.0,227000.0,966.0,2236.0,562.0,23.411147252961108,21.52080627156398,6.0,7.8680369718569905,0.0,custo_beneficio
246.0,369.0,263327.0,951.0,2480.0,471.0,28.481139853707667,22.680733520101004,8.0,7.6994281410043985,0.0,custo_beneficio
165.0,533.0,224191.0,949.0,1833.0,564.0,24.430700962910617,22.788732741923713,6.0,10.820796733905933,0.0,custo_beneficio
198.0,371.0,287852.0,1054.0,2672.0,576.0,18.694305206280124,20.620081544209903,6.0,10.772172582405524,1.0,custo_beneficio
204.0,305.0,308497.0,941.0,2526.0,576.0,28.1440476408984,22.0151403060702,6.0,7.517240853965427,0.0,custo_beneficio
178.0,482.0,211533.0,1200.0,2440.0,608.0,25.2049720345618,16.619057262147507,7.0,8.467125003925593,0.0,custo_beneficio
245.0,470.0,216165.0,954.0,2425.0,475.0,29.183604714057463,22.104366840943893,6.0,11.128953638819958,0.0,custo_beneficio
214.0,451.0,224919.0,1147.0,2532.0,618.0,24.69215891161933,22.506450669945853,7.0,12.150102909385646,1.0,custo_beneficio
192.0,451.0,201857.0,1214.0,2431.0,618.0,28.059639796356482,21.844888885362565,7.0,8.789310986224622,0.0,custo_beneficio
230.0,342.0,265644.0,973.0,2813.0,608.0,25.59964436462324,22.215774983375553,7.0,9.613135152337135,0.0,custo_beneficio
178.0,529.0,230079.0,954.0,2410.0,599.0,24.0150332968922,22.34442047592121,6.0,9.867667378488097,0.0,custo_beneficio
180.0,475.0,280223.0,1070.0,2688.0,525.0,26.16987605532963,18.07429823400806,6.0,8.702675381473583,1.0,custo_beneficio
179.0,439.0,279300.0,1011.0,2003.0,631.0,22.9072746659624,20.853198932238428,8.0,10.035843808328854,0.0,custo_beneficio
224.0,406.0,326249.0,1073.0,2363.0,623.0,25.62362736482518,21.998070482348318,6.0,7.537305167820502,0.0,custo_beneficio
239.0,434.0,254080.0,1178.0,2023.0,491.0,23.532211823449632,16.91519260235178,6.0,8.990202382969233,0.0,custo_beneficio
167.0,453.0,280189.0,846.0,2605.0,616.0,27.38521275539157,24.046200537179217,6.0,9.074277774609483,0.0,custo_beneficio
213.0,450.0,303650.0,888.0,2184.0,641.0,27.550091267255226,20.092170882957305,7.0,10.525282401344864,0.0,custo_beneficio
212.0,501.0,342470.0,1121.0,2412.0,612.0,24.08679785449029,26.969919263811832,6.0,10.414006623554002,1.0,custo_beneficio
234.0,493.0,232592.0,1119.0,2022.0,588.0,26.131890880191737,25.26832452389806,6.0,8.575017436725572,1.0,custo_beneficio
169.0,516.0,304202.0,1088.0,2705.0,586.0,24.762220880748085,20.167405952365595,6.0,8.581105617552492,0.0,custo_beneficio
207.0,463.0,248588.0,1139.0,2423.0,572.0,22.822017424980924,21.180383092054402,7.0,10.385884676979394,1.0,custo_beneficio
216.0,414.0,229425.0,1077.0,2116.0,595.0,22.761614065852,23.65713423258304,6.0,8.092105172062798,0.0,custo_beneficio
220.0,502.0,205715.0,1107.0,2181.0,570.0,22.422436812131732,23.055876177239384,6.0,8.495623574672496,0.0,custo_beneficio
202.0,543.0,251218.0,953.0,2113.0,629.0,23.572040064789533,21.10957199865107,6.0,10.646963294134977,1.0,custo_beneficio
209.0,484.0,270676.0,1023.0,2415.0,563.0,21.305968982701387,21.644002143495324,6.0,11.048657870921549,1.0,custo_beneficio
235.0,411.0,219524.0,1136.0,2512.0,572.0,22.704952345902587,21.23094197909981,6.0,7.622453447197035,0.0,custo_beneficio
214.0,493.0,206208.0,866.0,2794.0,552.0,27.839869614859555,20.61500583700542,8.0,10.353430944105892,1.0,custo_beneficio
152.0,430.0,203782.0,1090.0,2334.0,572.0,21.974597641464605,24.97850091940701,6.0,10.55205702366334,0.0,custo_beneficio
158.0,547.0,247861.0,960.0,2504.0,632.0,24.942373609786333,24.196437919848435,6.0,10.677660790730041,1.0,custo_beneficio
230.0,314.0,244769.0,878.0,2280.0,566.0,24.10438905523123,19.619346869718477,6.0,8.183427620445423,1.0,custo_beneficio
278.0,543.0,209327.0,1239.0,2300.0,585.0,24.841815100257712,19.350628396865087,7.0,8.895392895334783,1.0,custo_beneficio
226.0,405.0,192551.0,1051.0,2100.0,568.0,28.425254634025926,23.998248932303966,7.0,9.461267727076859,1.0,custo_beneficio
225.0,433.0,200089.0,1097.0,2607.0,551.0,25.72800688784508,20.091066762712426,6.0,10.752614530607204,1.0,custo_beneficio
209.0,418.0,251838.0,959.0,2490.0,570.0,22.651896148294984,24.33137866916282,6.0,10.614718416238658,1.0,custo_beneficio
191.0,474.0,268809.0,1127.0,1976.0,625.0,23.57575259268567,20.105430166396832,7.0,7.335915518927287,1.0,custo_beneficio
242.0,519.0,202917.0,929.0,2317.0,643.0,26.933099966664397,20.60540622539935,8.0,9.869950476366585,1.0,custo_beneficio
191.0,456.0,252566.0,1166.0,2641.0,602.0,24.094131106134743,22.854555735975318,6.0,12.37030391854342,1.0,custo_beneficio
186.0,495.0,243576.0,904.0,2414.0,585.0,25.464594072256883,23.299678789886077,6.0,10.722707888107879,1.0,custo_beneficio
178.0,484.0,300708.0,1012.0,2339.0,646.0,26.26389463303752,22.090589262002638,7.0,8.59533016573437,1.0,custo_beneficio
182.0,432.0,229497.0,1023.0,2039.0,623.0,27.81921573629107,16.131643814647965,7.0,10.67414936679986,1.0,custo_beneficio
207.0,451.0,243521.0,1195.0,2090.0,607.0,27.753325412223877,22.790850201351027,6.0,8.518755017616712,0.0,custo_beneficio
276.0,511.0,249730.0,1003.0,2726.0,557.0,21.46818560274861,19.70788279206543,7.0,10.242839535906239,0.0,custo_beneficio
249.0,382.0,234485.0,1015.0,2371.0,583.0,26.72727739348048,19.887982904573775,6.0,8.98154742290627,1.0,custo_beneficio
264.0,442.0,244222.0,1053.0,2418.0,560.0,28.18178683492816,18.07629842699246,6.0,8.634835869836124,0.0,custo_beneficio
169.0,486.0,180000.0,1021.0,2936.0,510.0,20.045088785653217,17.252046995105754,7.0,10.589598987418949,1.0,custo_beneficio
225.0,519.0,312557.0,1020.0,1824.0,543.0,23.932989512661855,20.352653008554025,7.0,9.274568718789537,0.0,custo_beneficio
223.0,492.0,276423.0,816.0,2399.0,508.0,23.338372256244845,18.742977682593,6.0,10.471117637890384,0.0,custo_beneficio
179.0,471.0,246559.0,833.0,2482.0,596.0,23.29956630913012,17.789032409818713,8.0,11.271054980604758,1.0,custo_beneficio
224.0,438.0,210203.0,951.0,2725.0,586.0,23.623532332498232,22.27422307806164,7.0,7.799676309829217,0.0,custo_beneficio
153.0,443.0,201583.0,1158.0,2596.0,539.0,23.084886993999,19.846832373754232,6.0,9.540811105833294,1.0,custo_beneficio
232.0,436.0,283956.0,918.0,2245.0,512.0,22.489273591264368,18.04504500982945,7.0,10.695168414615734,1.0,custo_beneficio
198.0,386.0,244109.0,1121.0,2098.0,616.0,22.87569769630576,19.7925401848179,6.0,7.014584140903441,0.0,custo_beneficio
239.0,358.0,271558.0,1174.0,2172.0,569.0,25.736798132255753,22.73304400414676,6.0,7.066787273994981,1.0,custo_beneficio
231.0,574.0,242019.0,881.0,2500.0,639.0,25.270035302448754,18.733378637114267,7.0,10.14728238585129,1.0,custo_beneficio
246.0,499.0,291366.0,1042.0,2310.0,635.0,21.974598742547787,22.096448227302513,8.0,7.855968047162685,0.0,custo_beneficio
241.0,437.0,294400.0,1108.0,2094.0,644.0,28.878113166069323,23.205716231498037,6.0,10.208005713325365,0.0,custo_beneficio
286.0,314.0,261877.0,1008.0,2381.0,563.0,27.017616041516717,23.799219446383454,6.0,9.839663794710384,1.0,custo_beneficio
210.0,409.0,270262.0,1105.0,2785.0,636.0,23.285812706024675,23.050745936272413,7.0,8.865292997137628,1.0,custo_beneficio
195.0,464.0,180000.0,839.0,2355.0,583.0,24.076703074604527,17.051409253206003,8.0,8.518529789433794,0.0,custo_beneficio
209.0,507.0,263908.0,960.0,2329.0,516.0,24.729652524021457,23.780251548053347,7.0,10.961512570369418,1.0,custo_beneficio
224.0,440.0,301505.0,1047.0,2576.0,646.0,24.516430928546985,21.545972468860434,6.0,11.046636110247563,1.0,custo_beneficio
274.0,426.0,255556.0,1188.0,2247.0,534.0,25.63434324193708,16.517309005219026,6.0,9.949382693109543,1.0,custo_beneficio
197.0,436.0,195979.0,1241.0,2425.0,644.0,24.349909374548886,18.79997004577309,6.0,9.823017104306192,1.0,custo_beneficio
254.0,418.0,185590.0,1209.0,2273.0,552.0,20.586531032425064,25.352353716492477,7.0,10.090687357357826,0.0,custo_beneficio
180.0,447.0,190441.0,952.0,2446.0,544.0,25.50839864999692,22.704358522037854,7.0,10.655003462960122,1.0,custo_beneficio
233.0,449.0,288133.0,1333.0,2040.0,569.0,19.05392085031668,21.48162883162006,6.0,8.1917179037771,1.0,custo_beneficio
205.0,468.0,300940.0,979.0,2510.0,509.0,26.143032659231284,20.016544255638358,6.0,8.585098459276503,0.0,custo_beneficio
187.0,430.0,263385.0,892.0,2300.0,578.0,22.252401938670353,25.491663004187544,6.0,10.21648707321363,1.0,custo_beneficio
175.0,477.0,217219.0,1182.0,2450.0,591.0,24.13880697811887,19.126460032607568,7.0,9.905319318865521,1.0,custo_beneficio
171.0,526.0,246103.0,1085.0,2608.0,551.0,27.16062096174659,15.0,6.0,8.963338622325374,1.0,custo_beneficio
158.0,469.0,274593.0,1078.0,2233.0,596.0,25.310714237127126,23.34014041984004,6.0,10.43232404351782,0.0,custo_beneficio
190.0,422.0,238965.0,1082.0,2578.0,577.0,25.04031196975118,21.35826576250001,6.0,8.62452438111486,1.0,custo_beneficio
156.0,473.0,225398.0,1021.0,2516.0,603.0,22.3011678695849,23.492648391134104,6.0,10.852820107226583,1.0,custo_beneficio
245.0,442.0,180000.0,882.0,2337.0,527.0,23.966440573408896,21.080990534208947,6.0,10.321593476652493,0.0,custo_beneficio
242.0,521.0,259966.0,814.0,2515.0,627.0,24.797332236411457,25.361459675188122,7.0,10.531800273760949,0.0,custo_beneficio
220.0,325.0,232530.0,1193.0,2198.0,569.0,22.387909215242324,25.45980648800442,6.0,8.93602091200399,0.0,custo_beneficio
215.0,480.0,267838.0,1147.0,2482.0,712.0,22.430190587473152,16.723491613908713,6.0,9.028291759158247,1.0,custo_beneficio
179.0,403.0,216588.0,1112.0,2273.0,571.0,27.235581936252338,19.084193688046433,8.0,9.263423142849904,1.0,custo_beneficio
164.0,467.0,267220.0,1297.0,2439.0,616.0,24.511318391035065,21.743068053962716,7.0,11.50070821009944,1.0,custo_beneficio
274.0,464.0,307770.0,974.0,2391.0,581.0,19.456022301603074,18.079555430374498,7.0,10.375174179845935,0.0,custo_beneficio
170.0,491.0,244254.0,1194.0,2402.0,582.0,24.33601841684397,22.71112619409107,6.0,8.994561420064505,0.0,custo_beneficio
177.0,484.0,246900.0,995.0,2622.0,552.0,24.499496864249075,24.498069875177897,7.0,10.901802081744917,1.0,custo_beneficio
221.0,402.0,218258.0,767.0,2818.0,541.0,24.68366855063235,18.72418914517929,6.0,10.334198297996169,1.0,custo_beneficio
223.0,378.0,220690.0,797.0,2044.0,588.0,20.088659904742688,17.29713568844571,6.0,13.074865956561666,0.0,custo_beneficio
206.0,406.0,269499.0,1139.0,2250.0,512.0,24.969253876729855,20.56788581296472,6.0,8.977082603635257,0.0,custo_beneficio
175.0,455.0,263508.0,908.0,2632.0,500.0,23.554716353210893,20.354978659505978,6.0,9.139682338497403,0.0,custo_beneficio
210.0,534.0,255299.0,1014.0,2245.0,620.0,22.93541806690488,25.61598980149812,8.0,9.606920920044653,0.0,custo_beneficio
246.0,449.0,286073.0,1181.0,2198.0,556.0,21.69413141329176,22.022662345835144,6.0,10.299953460148268,1.0,custo_beneficio
169.0,405.0,269285.0,961.0,2324.0,506.0,25.46747552431166,20.889316700388378,6.0,11.5302018050295,1.0,custo_beneficio
256.0,418.0,246613.0,1171.0,3282.0,523.0,26.124568034316276,19.231119286764734,8.0,8.853451634507946,0.0,custo_beneficio
188.0,393.0,248554.0,873.0,2636.0,582.0,26.056087432253598,19.834528470134444,7.0,9.180064384064556,1.0,custo_beneficio
180.0,407.0,218830.0,796.0,2734.0,549.0,27.908440137908876,23.67198080348573,7.0,7.956800352180208,1.0,custo_beneficio
262.0,448.0,259008.0,974.0,2508.0,547.0,19.919115589254037,17.696110533722372,6.0,8.20410819096703,1.0,custo_beneficio
210.0,410.0,279860.0,1079.0,2397.0,619.0,26.201521483368367,24.616408228128417,6.0,8.948168885221833,1.0,custo_beneficio
202.0,431.0,274588.0,890.0,2692.0,514.0,23.328862722867058,18.504763430577412,7.0,7.394858176613001,0.0,custo_beneficio
290.0,454.0,289083.0,1077.0,2524.0,564.0,25.487692313556504,22.34369676151607,6.0,8.924351912530613,0.0,custo_beneficio
209.0,396.0,248196.0,1279.0,2691.0,640.0,25.061079600445087,21.80249390921506,6.0,10.70268340004351,0.0,custo_beneficio
256.0,352.0,203959.0,1207.0,2330.0,549.0,21.86459753251099,19.612458246139727,7.0,8.90043751626502,1.0,custo_beneficio
208.0,479.0,283682.0,1163.0,2668.0,551.0,24.255332987607847,22.922579138605688,8.0,8.867133126032456,1.0,custo_beneficio
233.0,361.0,275016.0,1021.0,2576.0,614.0,29.019787652797895,24.383634119053006,7.0,10.544539003689568,0.0,custo_beneficio
272.0,493.0,275622.0,1012.0,2501.0,578.0,22.865167728849862,24.226151853440875,6.0,9.566239091036108,0.0,custo_beneficio
193.0,451.0,289808.0,1097.0,2477.0,529.0,22.107646506926322,21.80626165072476,6.0,9.432782393799595,1.0,custo_beneficio
217.0,475.0,215618.0,1242.0,2705.0,509.0,22.669071892045032,15.285556888762624,8.0,8.56089036494224,0.0,custo_beneficio
232.0,429.0,266127.0,867.0,2599.0,555.0,25.030424205707263,20.76781374651737,6.0,10.842057538532696,0.0,custo_beneficio
168.0,502.0,261363.0,1067.0,1968.0,567.0,24.93153919899064,25.882767995681434,7.0,10.324347958518413,0.0,custo_beneficio
188.0,455.0,258267.0,937.0,2303.0,570.0,29.014049581412795,15.798148686522554,6.0,10.550348064099834,1.0,custo_beneficio
151.0,442.0,180000.0,1092.0,2155.0,587.0,28.28518745381151,18.62812826183,6.0,9.294612335899563,0.0,custo_beneficio
247.0,407.0,274053.0,997.0,2189.0,558.0,24.888483669542495,24.355450328112134,8.0,7.179094705448508,0.0,custo_beneficio
225.0,300.0,263845.0,1054.0,1979.0,593.0,26.18937997957883,22.4740980783935,6.0,7.0,0.0,custo_beneficio
230.0,487.0,219315.0,1129.0,2303.0,486.0,27.919354813819446,19.0623875924594,6.0,9.154930267818639,0.0,custo_beneficio
179.0,477.0,203117.0,960.0,2371.0,665.0,24.715468653965605,23.71305565915408,6.0,9.546266202541181,1.0,custo_beneficio
204.0,480.0,298111.0,1093.0,2696.0,536.0,23.963423727964923,19.189243664480834,6.0,8.819163433271472,0.0,custo_beneficio
229.0,452.0,274040.0,802.0,2930.0,567.0,19.937400215809568,21.395234746441965,8.0,9.540132161567781,0.0,custo_beneficio
207.0,499.0,276160.0,1085.0,2512.0,575.0,29.438727123100122,17.302009954105582,7.0,9.66983855857964,1.0,custo_beneficio
260.0,464.0,302135.0,897.0,2688.0,686.0,24.055587781193807,17.77264445126694,8.0,9.011630760351954,0.0,custo_beneficio
192.0,527.0,210991.0,841.0,2676.0,477.0,24.48967557781821,28.794202823020118,6.0,7.958244608081837,1.0,custo_beneficio
202.0,463.0,217341.0,930.0,2572.0,560.0,22.86544228123906,19.392041644932423,6.0,9.85025603133958,1.0,custo_beneficio
251.0,354.0,198510.0,1090.0,2215.0,627.0,27.41701776062636,22.797921665888595,8.0,11.683726144775116,1.0,custo_beneficio
150.0,459.0,220800.0,843.0,2459.0,620.0,24.435483127309894,24.591073798897167,6.0,8.655300409501347,1.0,custo_beneficio
207.0,488.0,222876.0,1214.0,2891.0,578.0,28.124276050460796,18.358757323436848,7.0,9.416745959671605,0.0,custo_beneficio
266.0,302.0,227539.0,974.0,2155.0,585.0,23.952591386196914,18.938469975587445,7.0,8.229439822102616,1.0,custo_beneficio
190.0,424.0,234015.0,1090.0,2514.0,442.0,27.55408803456902,24.590920085609383,7.0,9.449743934041917,1.0,custo_beneficio
207.0,427.0,223539.0,1076.0,1913.0,529.0,28.84799300043727,18.679450081629955,6.0,10.992113933723509,0.0,custo_beneficio
164.0,568.0,298840.0,1079.0,2475.0,578.0,20.65548846038375,21.04511813117056,7.0,10.952809463050636,1.0,custo_beneficio
235.0,404.0,234204.0,927.0,2194.0,522.0,22.748878846554934,24.548639201994597,7.0,11.240104450610902,0.0,custo_beneficio
171.0,465.0,241912.0,906.0,2885.0,545.0,26.659115867582102,23.648913931558493,7.0,8.833663403713604,0.0,custo_beneficio
261.0,426.0,204994.0,989.0,2452.0,582.0,24.016405259313625,16.22700635255689,7.0,10.94614128753734,0.0,custo_beneficio
214.0,478.0,263896.0,1161.0,2498.0,565.0,23.010027724978116,20.377565861798313,6.0,9.876955395740799,0.0,custo_beneficio
200.0,465.0,265370.0,1149.0,2720.0,583.0,21.730558587130847,20.137239757952024,6.0,13.431679214135599,0.0,custo_beneficio
226.0,469.0,297793.0,974.0,2543.0,575.0,24.5397828324602,19.06951903048905,8.0,11.498723856423833,1.0,custo_beneficio
153.0,508.0,286827.0,1061.0,2343.0,598.0,30.721976652200723,16.591908252741288,8.0,8.575055116351669,1.0,custo_beneficio
253.0,449.0,241324.0,998.0,2397.0,528.0,27.57295109031992,16.514641222003497,6.0,10.14771741539401,1.0,custo_beneficio
216.0,372.0,251389.0,879.0,2515.0,538.0,23.872514957426727,21.734873469857906,6.0,9.691012539107097,1.0,custo_beneficio
189.0,538.0,347727.0,1060.0,2597.0,499.0,28.75683581576397,22.940571261810266,6.0,8.91927986605852,0.0,custo_beneficio
196.0,473.0,212782.0,1172.0,2136.0,532.0,22.725775528979163,22.898750093790305,6.0,8.514608350165597,1.0,custo_beneficio
226.0,419.0,202820.0,977.0,2391.0,526.0,22.12079722741414,26.278240835248962,6.0,8.467321515423336,1.0,custo_beneficio
197.0,481.0,283185.0,1013.0,2090.0,637.0,24.761647272008293,25.325804537142922,7.0,9.531886356085167,1.0,custo_beneficio
236.0,545.0,237635.0,1022.0,2473.0,554.0,24.219820169868168,20.155462264521493,7.0,8.747095118688351,0.0,custo_beneficio
217.0,490.0,240747.0,957.0,2249.0,580.0,22.351970729067745,19.74934745853331,7.0,8.994216156978178,1.0,custo_beneficio
150.0,536.0,254264.0,1140.0,2424.0,549.0,19.395210163727718,21.513639217590757,6.0,8.56927207447713,1.0,custo_beneficio
181.0,458.0,265792.0,1041.0,2202.0,625.0,23.991550635078294,17.28703459325017,7.0,7.040630617196383,0.0,custo_beneficio
212.0,427.0,231485.0,920.0,2292.0,484.0,23.159840866328715,20.222656209122267,6.0,9.4604116366073,0.0,custo_beneficio
220.0,545.0,196604.0,911.0,2613.0,591.0,28.284455441429518,20.96132089818315,6.0,9.331660359971158,1.0,custo_beneficio
194.0,498.0,280547.0,1093.0,1969.0,563.0,21.937500278349873,23.941333134469414,7.0,8.799533439724879,1.0,custo_beneficio
190.0,524.0,224281.0,882.0,1861.0,578.0,23.595174715355185,17.42773848372068,6.0,8.766958666151439,1.0,custo_beneficio
225.0,509.0,273353.0,1046.0,2741.0,609.0,22.94286024620392,18.401949590023087,8.0,10.481577853344634,1.0,custo_beneficio
221.0,458.0,220372.0,1122.0,2211.0,575.0,28.61736036596745,19.347914410474637,6.0,10.6418688532766,0.0,custo_beneficio
159.0,443.0,232181.0,1108.0,2187.0,593.0,23.171863577967606,18.755851536812365,8.0,8.735015078209987,1.0,custo_beneficio
198.0,447.0,258240.0,607.0,2198.0,562.0,28.762655096520824,18.29999347904467,7.0,12.426628047895102,1.0,custo_beneficio
235.0,409.0,232337.0,953.0,2217.0,702.0,27.111139680179164,23.754344654465523,7.0,10.090392184203795,1.0,custo_beneficio
